Word,Frequency,PMI,R_Entropy,L_Entropy
孟子曰,22,228.07429623604898,4.243300368538956,3.499227547132693
王出入,22,223.55887368234565,2.0933521729550124,2.549787381523038
此之谓,22,202.0388866373466,2.73215889136457,3.9705730958116834
大乐正,22,117.96284675968123,3.5337712560645564,3.4992275417233567
本诸此,21,1333.2170800041506,2.9056390622295662,2.3342564252133498
春秋传,21,1150.1742360945334,2.153291231890481,3.6168746059562227
五之琴,21,489.4060158967978,2.7247198033190516,2.9803419725690823
于南郊,21,207.76989046766855,4.165894208390023,3.5944656369614516
者异矣,21,193.60214875534928,3.6402239289418516,4.201841232302569
而不乱,21,177.86932746352133,4.021928094887363,3.368042422572715
于太庙,21,171.6359964732914,3.2368573034220733,2.162368783573502
长言之,21,89.62702299235448,2.868507898969236,2.396310424640968
长三尺,20,1963.4777492511766,2.6464393446710153,3.2393538721672006
唐明皇,20,1427.0401181775774,3.721928094887362,3.238901256602631
亦一时,20,656.928775948461,2.395461844238322,4.221928094887362
开元中,20,526.0023785983465,3.921928094887362,3.021928094887362
不亦失,20,302.0436743022643,2.219973094021975,3.8841837197791884
不与焉,20,226.53275572669827,3.7841837197791883,3.6464393446710157
歌驺虞,20,226.25909124528488,3.003701696057348,3.3005590923909542
为主故,20,202.38378247254442,3.221928094887362,3.746439344671015
其声清,20,192.0890609874153,2.314979820516481,3.5414460711655216
之意邪,20,93.89497646818089,3.5465935642949384,4.1219280948873624
今太常,19,1416.2492283950617,3.6818808028034016,3.110578014789015
祀天神,19,661.8283453210104,3.6818808028034016,2.858118463097969
四十六,19,127.54214439580294,2.064042639445697,3.2608281712244547
不得其,19,87.68740900919023,3.050301855434981,3.1555650133297175
也若夫,19,84.85874849742798,4.142664355548846,3.74741303953164
白虎通,18,5107.956400742115,2.1054105870684143,2.5521796970665482
竹之管,18,1359.7671317446598,3.2927701939369904,2.1054105870684143
也何有,18,224.25275918710886,3.8365916681089787,3.94770277922009
礼天神,18,141.23804393828632,2.974937501201927,2.522620309531022
婆罗门,17,5417.1532986111115,2.8073904508767225,2.71929452566698
教六诗,17,1289.4785932721713,2.8522170014624826,2.8729055953200557
歌南风,17,669.5593107591949,3.0243974703476995,2.0191534613250357
奏貍首,17,535.5693002179846,3.2195282822995477,2.7274972248524723
可谓知,17,347.59383076374655,3.572469458770136,3.286895754518763
为之合,17,116.31552598225602,2.4477979600193267,2.4164997849817103
人之事,17,100.30024044179572,3.6168746059562227,2.5366082543914996
考工记,16,4097.006696428572,3.327819531114783,3.7004397181410926
尺八寸,16,2699.700680272109,3.1493974703476995,2.1493974703476995
合而生,16,656.1068811438785,2.514097655573916,2.514097655573916
欤今夫,16,592.202944141964,3.577819531114783,2.8993974703476995
宗皇帝,16,525.9854208084824,3.0306390622295662,2.251614471810182
乡大夫,16,492.9888198757764,3.039148671903071,2.873140679513133
君臣相,16,324.239497421969,2.577819531114783,2.375
律和声,16,317.82839826839825,2.973557262275185,2.5306390622295662
形于声,16,228.0073291925466,3.077819531114783,2.6493974703476995
礼人鬼,16,211.0223256950283,2.6493974703476995,2.60845859334435
四十八,16,208.70532719313206,3.0220552088742,2.8993974703476995
破阵乐,16,121.37523093137153,3.1329145639793974,3.4056390622295662
可以言,16,92.32604068749352,3.452819531114783,2.474601752714581
安之乐,16,91.77151607006141,2.952819531114783,2.7272170014624826
君之于,16,85.19830342274597,2.7272170014624826,2.4056390622295662
般涉调,15,4855.71164021164,3.521640636343319,3.139572261986723
正声应,15,500.21593386627904,3.7735572622751845,2.0402239289418524
先王因,15,239.69324325500813,2.866247897312731,3.056564762130954
而后成,15,162.57387068201947,2.4729055953200563,3.2402239289418517
者此也,15,154.37689944040102,3.506890595608518,3.906890595608518
治天下,15,141.55210796915168,3.521640636343319,3.006238928653389
故其音,15,135.2891589354509,2.8729055953200557,2.9735572622751847
七十二,15,128.84935064935064,2.2998963911678914,2.732914563979398
不止于,15,104.55357956616842,3.6402239289418516,3.2402239289418517
尔雅大,15,103.84531389085862,3.0062389286533895,2.4508257945180882
所以致,15,87.821004784689,3.0565647621309537,3.189898095464287
部用之,15,82.8485086483949,3.238901256602631,3.1068905956085184
司马迁,14,3313.1028880866425,2.6384600665861555,3.09306920777189
正舞位,14,1100.3950839328538,3.2359263506290334,2.5495234595978324
汉武帝,14,812.6122952374928,3.8073549220576055,3.2776134368191165
听军声,14,655.5210714285714,2.4996981431844145,2.192005835492107
庄子曰,14,522.4974786498576,3.182005814760214,2.9312089489103235
祭山川,14,414.7796035640496,3.182005814760214,2.403677461028802
者宜歌,14,379.137541312559,2.4137995646056805,2.699513850319966
莫大于,14,250.6430424689335,3.182005814760214,3.521640636343319
乎今夫,14,184.15624641669532,3.8073549220576055,3.4677201004745006
二十八,14,109.68347860234422,2.94770277922009,3.3248629576173574
而序之,14,93.89497646818089,2.9852281360342525,2.5566567074628237
尺四寸,13,2536.2422406462583,3.5465935642949384,2.0458416408851736
去四清,13,1652.19270184185,2.71929452566698,3.085055102756477
太常卿,13,1610.0517543859648,3.7004397181410926,3.5465935642949384
燕羣臣,13,990.2870720066404,2.7321588913645707,2.2577560641285177
亦至焉,13,988.8506837961045,2.8150724101159437,2.449311833026446
礼器曰,13,388.1409841398943,3.180832987205441,2.1609640474436813
享先王,13,286.5665886026542,3.238901256602631,2.0458416408851736
大司徒,13,273.459326579261,2.8453509366224368,2.721928094887362
隂阳相,13,226.05245606555823,2.1339375660949167,2.9312089489103235
所以寓,13,205.20267457860336,3.0850551027564768,2.6235166412180155
不云乎,13,204.86440517892711,3.546593564294939,3.0269868333592873
于东序,13,174.5549760051501,3.2516291673878226,2.8731406795131336
奏太蔟,13,165.8520390077084,2.125814583693911,3.238901256602631
春秋书,13,159.88104555018023,3.0269868333592873,2.6535442970305683
琵琶五,13,158.98196367416014,2.6612262562697895,2.4416298737872246
夫然后,13,158.41200722318857,3.180832987205441,2.931208948910323
不能无,13,133.04877327980373,3.546593564294939,2.873140679513133
于殿庭,13,132.0956575174109,3.546593564294939,2.8073904508767225
十有三,13,128.4754097477978,2.6535442970305687,2.8553885422075336
所以饰,13,118.25238874021211,2.6031579868726,3.0269868333592873
所作也,13,113.97208131525903,3.7004397181410926,2.7773627950641693
徳之舞,13,109.50471089816841,3.3927474104487847,2.6235166412180155
之效也,13,93.89497646818089,3.584962500721156,3.392747410448785
王之时,13,92.73453580200852,3.3927474104487847,2.045841640885174
无所不,13,85.67056943846043,2.565448371820826,3.5465935642949384
食老更,12,3003.205344968639,2.3709505944546683,3.121928094887362
尺二寸,12,2996.6677551020407,3.418295834054489,2.396240625180289
救日月,12,2477.281295692273,2.584962500721156,2.121928094887362
未尽善,12,2341.1466836734694,2.4508257945180882,2.751629167387823
臣尝观,12,1906.6402354570637,3.584962500721156,2.396240625180289
变而致,12,1430.2277922077922,2.7516291673878226,2.584962500721156
十二案,12,966.5397577672459,2.8553885422075336,2.2841591278514217
二工执,12,701.0028007638447,3.0849625007211556,3.584962500721156
祭地示,12,464.3596727947377,3.0849625007211556,2.125814583693911
音使人,12,344.5792866082603,2.584962500721156,2.584962500721156
不用商,12,334.571454611739,2.413088436425758,2.221251836004466
于是乎,12,333.23511256354396,3.418295834054489,3.2516291673878226
十二辰,12,329.980044345898,2.221251836004466,3.0220552088742005
诸声音,12,284.96491228070175,2.251629167387823,2.292481250360578
曲礼曰,12,263.4441068822812,2.7516291673878226,2.125814583693911
舞曲有,12,257.6987012987013,3.0220552088742,3.4182958340544896
六十律,12,244.18523281596453,3.0220552088742,2.4508257945180882
固足以,12,193.94114539306847,3.2516291673878226,3.0220552088742005
用宫架,12,163.88026785714285,3.0220552088742,3.188721875540867
焉岂非,12,147.7032457081545,3.584962500721156,3.584962500721156
登歌奏,12,143.59997652903553,2.8553885422075336,2.7516291673878226
八十一,12,133.90994649805447,2.4056390622295662,2.2841591278514217
焉圣朝,12,124.38168059634064,3.584962500721156,3.418295834054489
黄钟清,12,102.55202212558316,3.2516291673878226,2.8553885422075336
之舞尊,12,93.89497646818089,3.418295834054489,3.4182958340544896
矣圣朝,12,91.82804682809686,3.188721875540867,3.4182958340544896
也其性,12,91.63015966785093,3.0849625007211556,2.4508257945180887
询众庶,11,16100.517543859649,2.3685225277282065,2.663532754804255
寛而静,11,7197.878431372549,2.0403733936884962,2.2312702546075758
杜子春,11,4209.768348623853,2.3685225277282065,2.6464393446710153
尺五寸,11,3121.528911564626,3.277613436819116,2.2998963911678914
遗制欤,11,2210.1859879584017,2.807354922057604,2.2221915755066783
祖室奏,11,1543.699747687132,3.2776134368191165,3.277613436819116
士特县,11,1152.794849834418,2.663532754804255,2.0403733936884962
洋洋乎,11,916.3965595497458,2.2998963911678914,2.663532754804255
僭天子,11,817.2123775601068,2.663532754804255,3.277613436819116
安之曲,11,747.2537473629668,3.277613436819116,3.459431618637298
设宫架,11,678.429065860215,2.3685225277282065,2.7321588913645707
虽主乎,11,659.805522875817,2.663532754804255,2.845350936622437
可谓善,11,509.9527429783795,3.027169118440619,3.459431618637298
有虞氏,11,450.298838013248,2.913977073182752,2.845350936622437
亦用焉,11,418.3599046829673,3.121928094887362,2.7321588913645707
不可废,11,265.7984333859926,2.2221915755066783,2.59490661824394
不离于,11,196.93381908273346,2.9139770731827523,3.095795255000934
各有所,11,175.56564347826088,2.59490661824394,3.0957952550009344
荀卿言,11,126.24303757894079,3.0957952550009344,2.663532754804255
四清声,11,124.3229618226601,3.027169118440619,2.1180782093497093
矣今夫,11,112.23427945656283,3.459431618637298,3.277613436819116
而成声,11,104.81585368386078,3.2776134368191165,2.049452072789394
四十五,11,101.82800238052009,2.584962500721156,2.413088436425758
夷之舞,11,98.67576853526221,2.299896391167891,2.299896391167891
有之矣,11,88.69522566927611,2.807354922057604,2.663532754804255
之谓乎,11,86.07039509583248,3.169925001442312,3.459431618637298
郑司农,10,8085.722466960352,2.6464393446710153,2.321928094887362
半窍爲,10,5753.789968652038,2.5219280948873624,2.521928094887362
寸六分,10,3167.314926660915,3.121928094887362,2.1609640474436813
左丘明,10,2679.502189781022,3.121928094887362,3.121928094887362
典庸器,10,2633.3701578192254,2.5,2.5
赏诸侯,10,1285.1554404145077,2.1219280948873624,2.6464393446710157
命有司,10,802.3864480874317,2.446439344671015,2.9219280948873623
下征应,10,778.8920008487163,3.321928094887362,2.5219280948873624
何邪曰,10,746.4249694997967,2.7219280948873625,2.9219280948873623
释名曰,10,678.5681540907242,3.321928094887362,2.9477027792200903
可见矣,10,605.3425018963754,3.0,2.4464393446710155
失之太,10,274.30939143950263,2.921928094887362,2.1219280948873624
必始于,10,267.96977881597195,2.9219280948873623,2.9219280948873623
皇后用,10,238.3712987012987,2.8464393446710154,2.321928094887362
于北郊,10,187.98228185170012,2.8464393446710154,2.9219280948873623
成而上,10,172.11731057764442,2.4464393446710155,2.046439344671015
然后能,10,171.8948659836296,2.321928094887362,2.321928094887362
大横吹,10,170.91207911203813,2.321928094887362,2.0
盖有所,10,168.0054004576659,2.1609640474436813,2.5219280948873624
非古人,10,145.01189037156425,2.1609640474436813,3.1219280948873624
于圜丘,10,129.6429530011725,2.8464393446710154,2.6464393446710153
功之舞,10,124.32832080200501,3.321928094887362,2.321928094887362
德之舞,10,112.84230005471636,3.121928094887362,3.121928094887362
未尝无,10,98.13924267214185,3.121928094887362,3.321928094887362
其用则,10,97.89741210104113,2.1609640474436813,2.6464393446710153
声生于,10,96.4001575630252,3.1219280948873624,3.321928094887362
所以别,10,89.94702538469078,2.6464393446710153,3.121928094887362
四十三,10,86.30671425279898,2.584962500721156,2.321928094887362
均谓之,10,85.35906951652808,3.1219280948873624,2.9219280948873623
由是观之,107,93.89497646818089,5.833443477092063,4.0882270443063
堂下之乐,56,188.13160794362588,3.7091904234199466,4.588804369244614
堂上之乐,44,175.37692265931227,3.516027641266232,4.5829005103651115
文王世子,41,817.2123775601068,2.233575105898665,3.8290037311070524
先王之制,41,520.3843318673415,3.0475368154613007,3.692896608419107
先王作乐,39,235.16450992953236,3.7988850790920656,3.702819531114783
隂阳之声,36,337.1251224489796,3.4692407821722844,2.511697550083219
由此观之,35,93.89497646818089,4.729283016944964,3.734750579597144
十有二律,34,777.3687187025088,3.1055781946252172,2.506535464551922
以反为文,34,193.94114539306847,3.617634357396307,3.8307259014503225
者天地之,34,86.15322576191818,2.5629836082565958,2.085882023455919
天地之和,32,279.93293203124625,3.776210641914682,2.6589809567736475
明堂位曰,29,432.9264823098821,3.443513753449852,3.7492750707107123
如此而已,29,251.90632838307258,4.3565583354166755,4.21126073643228
移风易俗,28,7777.368644067797,2.943754583936746,3.9407598325400888
升歌清庙,26,3450.1109022556393,2.449311833026446,3.699470570797251
五声八音,26,719.1370403857745,2.5843031793467124,2.4014228908019635
不可得而,26,149.58353394016902,2.6723991045564555,3.684810027503911
非所以为,25,182.8729276263351,4.2634651896016456,4.293660689688184
不过如此,24,362.45240916271723,4.001822825622231,3.91829583405449
也故合于,24,236.7112458086149,3.6682958340544896,2.584962500721156
琴瑟以咏,23,3089.9983164983164,3.7622673906514943,2.82306798227366
十有二声,23,169.40432182985555,2.3507720234032266,2.2603555297522187
父子君臣,22,3018.847039473684,2.2934550525280595,3.106048095418327
大飨之礼,22,429.72179891026735,3.8796640049025943,3.4585250192341506
日月星辰,21,3220.1035087719297,3.427333493898264,3.268048828757959
仪礼大射,21,2380.474246541502,2.855904922469693,3.6178096843744547
昊天上帝,21,2187.674612634088,3.916126946588283,2.5802341939687476
中和之纪,21,1079.5003360779701,3.7256507561120937,2.488785591776994
黄钟为宫,21,784.8154052898418,2.712116826819509,3.2464393446710154
天地之间,21,777.2663641863279,3.884183719779189,2.378991986900062
郊特牲曰,21,401.92113742296743,3.327339900083509,2.83256087505669
礼乐之道,21,232.75748188405797,3.5351745656359026,3.321928094887362
六代之乐,21,214.715422109573,3.820888851350188,3.2009102795095274
其实一也,21,198.83744647923652,3.5,3.5585186130489053
四夷之乐,21,164.61515695067266,3.4632805178108104,3.2464393446710154
小者谓之,21,93.89497646818089,3.164963255596982,2.8685078989692356
行以肆夏,20,2224.798787878788,2.8855130303998817,3.169925001442312
不亦可乎,20,362.45240916271723,3.3927474104487847,3.2464393446710154
皮弁素积,19,17648.64423076923,2.2942740671928616,2.1398355237062026
黄钟之宫,19,431.1145848786036,3.8268748818646365,2.1398355237062026
其来尚矣,19,355.3647628267183,3.572469458770136,3.6818808028034016
非古制也,19,224.87568351818416,2.9182958340544896,3.321104330578489
九夏之乐,19,223.40628443305573,3.1158340921632193,3.181366328891458
不足以为,19,95.78587398373983,3.0503018554349817,3.3660913291191923
万入去籥,18,4298.498829039812,3.41041725276052,2.392147223664534
不亦宜乎,18,362.45240916271723,3.3927474104487847,3.1496734471867414
房中之乐,18,235.16450992953236,3.8521687236032816,2.93299930663729
天子诸侯,18,215.59534592344136,2.863826390090816,3.381580488309164
以乐侑食,18,193.94114539306847,2.969389419529156,2.816340113853408
然后可以,18,158.6791189579651,2.7744019192887706,3.6835423624332306
趋以采荠,17,29134.26984126984,2.422579761842491,2.5492553971684995
在其中矣,17,941.6018769992154,3.1068905956085184,3.337175341123077
雅颂之声,17,301.18535714285713,2.696199049814856,2.5424826938097276
乐而不淫,17,210.4103509895816,3.1018812234760182,2.6098501660289424
而已然则,17,89.0582451393408,3.969815782426811,3.734521664779752
之大者也,17,88.67858888661529,3.5724694587701364,3.292770193936991
春秋之时,16,1369.6177595373565,2.6556390622295662,2.815922063835166
令奏钟鼓,16,966.031052631579,2.9780948881692613,2.23345859334435
雅颂之音,16,496.69086357947435,3.1556390622295662,3.625
文武之舞,16,472.44761904761907,3.75,3.202819531114783
黄钟之律,16,387.5956076443881,3.327819531114783,3.75
中声之所,16,329.50736605890603,2.48345859334435,2.827819531114783
尔雅曰大,16,213.4316695252769,2.7272170014624826,2.5566567074628237
稽之度数,15,3437.189138576779,3.1898980954642875,3.189898095464287
古之君子,15,596.7549202358246,2.789898095464288,2.287783719941071
舞动其容,15,506.1938775510204,2.1735572622751853,2.866247897312731
礼乐之情,15,290.567850810537,2.6825887305018328,3.3248629576173574
大周正乐,15,235.16450992953236,3.4565647621309536,2.9219280948873623
而于卦为,15,142.93070956890108,3.906890595608518,3.106890595608519
也先儒谓,15,136.5641802742009,3.640223928941851,3.640223928941852
言之谓之,15,82.8485086483949,3.6402239289418516,3.773557262275185
相为表里,14,2515.5581008321096,2.556656707462823,3.182005814760214
亦此意欤,14,1190.2003705419177,3.2776134368191165,3.3787834934861767
下管新宫,14,908.7073343235023,3.128085278891395,2.7534343861887853
冬至之音,14,765.7317480183563,2.217021885879718,2.8962915290459286
黄钟大吕,14,421.9445977011494,2.8962915290459277,3.039148671903071
而天下治,14,200.1029933964615,2.8423709931771093,2.3787834934861753
以进为文,14,193.94114539306847,2.7534343861887853,2.406666316740689
乐由中出,14,182.90572994519184,2.7534343861887853,3.418295834054489
君子之于,14,107.41844677240007,2.35274578087187,2.9139770731827523
合而言之,14,93.89497646818089,3.521640636343319,3.182005814760214
自诸侯出,13,2179.4818231640484,3.085055102756477,2.0349409139562287
下管象武,13,1034.8237921762511,3.0269868333592873,2.0349409139562287
天子视学,13,851.3260667903525,2.8453509366224368,2.0464393446710156
公庭万舞,13,708.6714285714286,3.180832987205441,2.5654483718208256
如之何不,13,196.32838829647181,3.5465935642949384,3.5465935642949384
也古之人,13,96.16394360974981,3.5465935642949384,3.3927474104487847
冕而揔干,12,3678.2745490981965,2.4508257945180882,3.2516291673878226
本之情性,12,2765.2866290018833,2.4591479170272446,3.084962500721156
鼓吹振作,12,891.720971659919,2.792481250360578,2.6258145836939115
亡国之音,12,765.7317480183563,2.4508257945180882,3.2516291673878226
礼自外作,12,531.3240700535533,2.751629167387823,2.6464393446710153
春秋传曰,12,426.5285539998838,2.918295834054489,2.725480556997868
先王制礼,12,309.9390408645728,3.084962500721156,2.663532754804255
世俗之乐,12,235.16450992953236,2.625814583693911,2.8553885422075336
亦可知矣,12,190.58153500043264,3.277613436819116,3.418295834054489
东夷之乐,12,176.37338244714925,2.054585169337799,3.084962500721156
天地之道,12,128.93307342430148,2.792481250360578,3.027169118440619
别而言之,12,93.89497646818089,3.2516291673878226,3.188721875540867
由是推之,12,93.89497646818089,3.2516291673878226,3.0220552088742
勤而不怨,11,20089.600995024877,2.481714572986073,2.663532754804255
击石拊石,11,4881.539893617021,2.299896391167891,2.663532754804255
氏以氏配,11,3578.5269408011345,2.550340709546388,2.913977073182752
司中司命,11,3313.1028880866425,2.9139770731827523,2.8453509366224368
吕氏春秋,11,3164.5844827586207,2.0403733936884962,3.169925001442312
黄钟一均,11,3108.0740455665023,2.4040097573248604,2.4040097573248604
编钟编磬,11,2522.4948775612193,2.845350936622437,2.5503407095463886
制之礼义,11,1979.9989212513485,2.5949066182439395,2.663532754804255
旋相为宫,11,1905.9802699896159,2.721928094887362,2.663532754804255
与此同意,11,1855.8736097067745,2.4464393446710155,3.027169118440619
箫韶九成,11,1625.738706820195,2.725480556997868,2.9219280948873623
圜钟为宫,11,1310.361435617861,2.2221915755066783,3.027169118440619
黄钟九寸,11,1212.906944611318,2.3685225277282065,3.027169118440619
姑洗为羽,11,1199.4326026257945,3.277613436819116,2.2221915755066783
笙磬同音,11,1148.5976220275345,2.721928094887362,2.8464393446710154
下生林钟,11,920.9528349222278,2.5503407095463886,2.2998963911678914
春分之音,11,902.4695601644913,2.0403733936884962,2.845350936622437
郑卫之音,11,664.9775706475199,3.0957952550009344,3.2776134368191165
礼由隂作,11,619.8780817291456,2.049452072789394,2.5503407095463886
歌咏其声,11,584.8797508690615,2.4040097573248604,2.1609640474436813
有司摄事,11,532.1713540156567,2.7321588913645702,3.0957952550009344
乡射之礼,11,487.04706421575725,3.027169118440619,2.9219280948873623
梁武帝曰,11,328.42698657991053,3.459431618637298,2.4040097573248604
古者天子,11,295.67759650869897,3.277613436819116,2.5216406363433186
乐由阳来,11,215.56746743540467,2.049452072789394,2.725480556997868
其义一也,11,185.98740742105457,2.8453509366224368,3.277613436819116
中声而已,11,140.62175000174122,3.2776134368191165,2.845350936622437
广大而静,10,8953.458536585365,2.2464393446710154,2.5219280948873624
路鼓路鼗,10,8230.757847533632,2.725480556997868,2.9219280948873623
灵鼓灵鼗,10,8230.757847533632,2.5219280948873624,2.721928094887362
两君相见,10,3847.922431865828,2.1609640474436813,2.9219280948873623
八十四调,10,1651.7809575233982,3.321928094887362,2.7219280948873625
上生太蔟,10,1480.2088709677419,2.0588138903312014,2.113283334294875
亦何异此,10,1445.243307086614,2.9219280948873623,2.6464393446710153
盖本诸此,10,1044.2390624111054,2.5216406363433186,2.4464393446710155
周官乐师,10,767.8459672021419,2.3219280948873626,2.5216406363433186
礼乐刑政,10,619.8780817291456,2.6464393446710157,2.721928094887362
礼以地制,10,516.5650681076213,2.9219280948873623,2.5219280948873624
唐乐图所,10,425.6136811594203,2.6464393446710157,2.0
六十四人,10,354.00084861810257,2.446439344671015,2.4464393446710155
不足道也,10,215.19204164419537,3.0,3.1219280948873624
乐由天作,10,213.7859181177567,2.1219280948873624,3.0
以钟鼔奏,10,193.94114539306847,2.170950594454669,2.9219280948873623
天下之至,10,178.61261945076973,2.9219280948873623,2.7219280948873625
而已今夫,10,178.3003050261312,3.121928094887362,2.6464393446710153
舞师掌教,10,154.05900621118013,2.1709505944546685,2.5
乐以天下,10,106.89295905887835,3.121928094887362,2.521928094887362
之为物其,10,93.89497646818089,2.1609640474436813,2.8464393446710154
天子之礼,10,88.55401167559222,2.6464393446710153,2.4464393446710155
